transaction_id,date,customer_id,product_id,category,region,sales_amount,quantity,discount_percent,tax_amount,shipping_cost,total_amount,status,payment_method,customer_segment,delivery_days,rating,is_repeat_customer,promotion_applied,season,year,month
5657,2024-02-19,1010,1125,Food,East,1085.07,15,20,86.81,37.36,992.23,Cancelled,Cash,VIP,19,5,True,True,Winter,2024,2
5658,2020-03-24,2000,1834,Beauty,North,1588.2,15,25,127.06,47.84,1366.05,Cancelled,Debit Card,VIP,2,2,True,True,Spring,2020,3
5659,2023-08-06,577,6121,Sports,West,1148.59,5,25,91.89,12.97,966.3,Pending,Cash,Standard,26,1,,,Summer,2023,8
5660,2020-08-31,1807,5909,Electronics,North,1877.64,5,20,,11.92,1664.24,Cancelled,Debit Card,Standard,29,1,False,True,Summer,,8
5661,2024-07-30,3254,4046,Food,East,1266.42,13,10,101.31,28.26,1269.35,Pending,Cash,Premium,29,4,True,False,Summer,2024,7
5662,2020-12-08,,7961,Electronics,West,856.2,17,20,68.5,19.47,772.93,Shipped,Bank Transfer,Basic,23,3,True,False,Winter,2020,12
5663,2021-10-26,3708,5719,Furniture,Central,3389.08,19,30,271.13,37.24,,Cancelled,Debit Card,VIP,3,3,False,True,Fall,2021,10
5664,2020-09-04,4268,4595,Garden,East,3013.94,20,20,241.12,43.97,2696.24,Delivered,PayPal,VIP,9,5,True,True,Fall,2020,9
5665,2024-09-16,4352,7871,Food,North,4934.96,13,5,394.8,38.65,5121.66,Delivered,Bank Transfer,Basic,12,2,True,False,Fall,2024,9
5666,2022-06-11,1606,6678,Clothing,South,2579.99,12,30,206.4,36.32,2048.71,Shipped,Credit Card,VIP,6,1,True,True,Summer,2022,6
5667,2022-06-09,1860,4603,Clothing,North,873.54,8,25,69.88,29.18,754.21,Shipped,Debit Card,Standard,6,1,False,True,Summer,2022,6
5668,2021-08-08,4206,6428,Garden,West,157.54,14,25,12.6,12.16,142.91,Pending,Bank Transfer,Standard,26,4,False,True,Summer,2021,8
5669,2020-09-25,1559,5891,Books,East,843.48,10,20,67.48,29.7,771.96,Shipped,Credit Card,Standard,28,5,True,False,Fall,2020,9
5670,2022-10-28,558,2262,Sports,East,4046.5,8,10,323.72,38.58,4004.15,Pending,Bank Transfer,Premium,13,1,False,True,Fall,2022,10
5671,2022-07-01,2534,8268,Beauty,East,4388.8,7,15,,1.16,,Pending,PayPal,Basic,3,4,True,True,Summer,2022,7
5672,2023-05-04,410,6656,Beauty,East,3959.21,18,,316.74,15.52,4093.51,Returned,Credit Card,Premium,18,4,False,True,Spring,2023,5
5673,2021-10-09,4342,1029,Food,Central,285.74,6,0,22.86,34.88,343.48,Shipped,PayPal,Basic,7,4,True,True,Fall,2021,10
5674,2024-02-04,4371,2468,Clothing,West,3453.37,9,30,276.27,6.4,,Returned,Bank Transfer,Standard,8,3,False,True,Winter,2024,2
5675,2020-04-01,2128,1594,Books,East,21448.14,1,0,64.45,43.0,21555.59,Returned,PayPal,Premium,8,2,True,True,Spring,2020,4
5676,2022-06-09,4121,9797,Electronics,South,3555.62,1,15,284.45,33.57,3340.3,Cancelled,Debit Card,VIP,,2,True,True,Summer,2022,6
5677,2022-09-07,3797,7514,Toys,West,2763.69,13,5,221.1,24.42,,Pending,Cash,Basic,11,3,True,True,Fall,2022,9
5678,2021-09-09,4651,4675,Beauty,North,957.16,10,25,76.57,,832.0,Returned,Bank Transfer,Standard,17,4,False,False,Fall,2021,9
5679,2022-11-04,4024,7090,Beauty,East,3755.55,9,5,300.44,4.27,3872.48,Delivered,Credit Card,Standard,11,2,True,True,Fall,2022,11
5680,2022-08-10,1100,3572,Books,East,,6,5,69.57,9.0,904.75,Shipped,Bank Transfer,Premium,4,1,False,False,Summer,2022,8
5681,2024-11-20,499,4224,Toys,Central,485.89,16,5,38.87,45.53,546.0,Cancelled,Debit Card,Standard,27,2,False,True,Fall,2024,11
5682,2022-02-07,4353,6509,Home,West,1272.85,6,15,101.83,38.24,1221.99,Cancelled,PayPal,Basic,13,3,False,False,Winter,2022,2
5683,2020-10-13,1448,2463,Toys,Central,4643.87,3,15,371.51,23.38,4342.18,Shipped,Cash,Basic,16,3,True,True,Fall,2020,10
5684,2023-01-30,3729,1683,Clothing,North,4158.84,1,20,332.71,25.72,3685.5,Shipped,Bank Transfer,Basic,20,3,True,True,Winter,2023,1
5685,2022-04-15,668,6614,Garden,West,610.06,13,20,48.8,35.71,572.56,Shipped,PayPal,Basic,27,2,True,True,Spring,2022,4
5686,2020-01-21,3650,2382,Home,Central,,8,30,93.46,,958.7,Returned,PayPal,VIP,30,4,True,True,Winter,2020,1
5687,2024-04-16,3491,4153,Home,West,2139.26,3,5,171.14,34.73,2238.17,Delivered,Debit Card,,25,2,True,False,Spring,2024,4
5688,2020-05-27,4024,2377,Toys,West,2945.9,5,0,235.67,39.44,3221.01,Shipped,PayPal,Standard,16,5,True,True,Spring,2020,5
5689,2021-08-17,4939,4054,Food,East,12278.1,9,5,283.05,29.73,11976.97,Shipped,Debit Card,Basic,1,5,False,True,Summer,2021,8
5690,2022-01-15,866,9184,Furniture,South,2348.3,3,30,187.86,15.92,1847.59,Shipped,Debit Card,Standard,15,2,False,False,Winter,2022,1
5691,2022-03-05,4541,9522,Food,South,3437.32,,10,,42.01,3410.59,Delivered,Bank Transfer,Premium,27,5,True,False,Spring,2022,3
5692,2023-12-08,2262,8257,Beauty,South,,2,5,52.36,25.34,699.46,Pending,Debit Card,Basic,11,4,False,True,Winter,2023,12
5693,2024-02-10,1804,1938,Beauty,North,2649.53,12,5,211.96,39.9,2768.91,Cancelled,Bank Transfer,Premium,24,3,False,False,Winter,2024,2
5694,2024-09-04,,2078,Furniture,South,891.85,3,10,71.35,21.8,895.81,Delivered,PayPal,VIP,,5,False,False,Fall,2024,9
5695,2023-05-21,2200,1787,,Central,2319.57,2,25,185.57,45.15,1970.4,Pending,Credit Card,Premium,4,5,,False,Spring,2023,5
4500,2024-02-05,3824,9585,Books,East,899.58,16,20,71.97,38.43,830.06,Cancelled,Credit Card,VIP,26,,True,True,Winter,2024,2
5697,2022-01-08,4634,1217,Toys,East,1870.74,15,20,149.66,48.58,1694.83,Returned,Cash,,5,2,False,False,Winter,2022,1
5698,2020-10-13,4894,7350,Home,North,,12,5,307.47,30.15,3988.8,Returned,Debit Card,VIP,29,,True,True,Fall,2020,10
5699,2023-05-13,3319,1666,Furniture,West,941.85,2,15,75.35,10.61,886.53,Delivered,Cash,VIP,23,5,False,True,Spring,2023,5
5700,2022-10-03,2289,6431,Food,North,2106.13,12,0,168.49,9.71,2284.33,Pending,Bank Transfer,,1,3,True,True,Fall,2022,10
5701,2021-04-21,880,5224,Sports,North,4961.77,11,30,396.94,8.0,3878.18,Returned,Debit Card,Basic,20,5,False,False,Spring,2021,4
5702,2023-09-10,4460,9832,Toys,Central,3510.51,5,25,280.84,29.82,2943.54,Pending,Debit Card,Basic,11,4,True,False,Fall,2023,9
5703,2020-01-02,3941,9655,Sports,Central,2618.8,8,5,,43.55,2740.91,Cancelled,Credit Card,VIP,10,4,False,False,Winter,2020,1
5704,2021-04-03,3059,3481,Food,Central,4947.54,10,15,395.8,6.76,,Pending,Debit Card,Premium,6,1,True,False,Spring,2021,4
5705,2020-11-24,1270,,Food,East,407.5,10,25,32.6,9.35,347.58,Delivered,Bank Transfer,Standard,12,4,True,False,Fall,2020,11
5706,2023-04-20,772,5514,Electronics,Central,3505.19,18,5,280.42,9.29,3619.64,Delivered,Credit Card,VIP,13,5,False,False,Spring,2023,4
5707,2024-06-04,2814,2900,Clothing,South,4859.12,5,10,388.73,,4795.5,Delivered,Cash,VIP,27,4,True,True,Summer,2024,6
5708,2021-06-30,,6064,Clothing,West,2392.12,15,0,191.37,21.03,2604.52,Returned,Credit Card,Standard,6,5,False,False,Summer,2021,6
5709,2021-08-13,4797,5726,Toys,South,2456.86,11,0,196.55,1.46,2654.87,Cancelled,PayPal,VIP,2,3,True,True,Summer,2021,8
5710,2020-02-09,219,9591,Books,East,211.27,11,25,16.9,36.22,211.57,Delivered,Debit Card,Basic,6,2,False,True,Winter,2020,2
5711,,875,6281,Food,West,12304.53,11,10,377.68,30.46,11482.22,Returned,Bank Transfer,Standard,23,2,False,False,Fall,2021,10
5712,2022-09-17,3765,9689,Books,North,1253.0,20,30,100.24,6.01,983.35,Pending,Cash,Standard,10,5,True,False,Fall,2022,9
5713,2024-11-03,3871,6395,Electronics,Central,795.94,5,30,63.68,42.44,663.28,Pending,PayPal,Standard,7,,False,False,Fall,2024,11
5714,2020-07-12,3773,7499,Beauty,South,19.77,16,5,1.58,30.86,51.22,,PayPal,Standard,25,,True,False,Summer,2020,7
5715,2022-08-01,3135,1528,Toys,South,4553.26,18,0,364.26,,4959.9,Cancelled,Bank Transfer,Premium,27,5,False,True,Summer,2022,8
5716,2020-10-28,2360,6022,Garden,North,170.29,8,5,13.62,2.12,177.52,Cancelled,Credit Card,Standard,,5,True,False,Fall,2020,10
5717,2024-10-14,4679,9662,Home,North,2469.35,3,15,197.55,9.16,2305.66,Shipped,Cash,Premium,12,1,True,False,Fall,2024,10
5718,2024-08-18,2874,5162,Garden,East,1318.14,16,10,105.45,,,Pending,Credit Card,VIP,25,2,True,True,Summer,2024,8
5719,2023-12-21,300,9978,Sports,Central,4243.74,14,10,339.5,41.52,4200.39,Pending,Bank Transfer,Standard,1,1,True,True,Winter,2023,12
5720,2022-05-03,726,5440,Beauty,South,2412.92,,0,193.03,18.69,2624.64,Delivered,Cash,Premium,10,4,False,True,Spring,2022,5
5721,2023-09-30,1045,8963,Sports,East,4513.05,14,0,361.04,11.19,4885.28,Shipped,PayPal,Premium,10,2,True,False,Fall,2023,9
5722,2024-02-19,1103,3582,Furniture,Central,4311.96,,30,,,3404.79,Delivered,Cash,Premium,23,2,True,False,Winter,2024,2
5723,2020-09-02,4278,1431,Home,East,2725.44,8,10,218.04,12.96,2683.9,Returned,Bank Transfer,Standard,20,,False,False,Fall,2020,9
5724,2022-12-07,1625,2723,Furniture,North,4487.19,18,20,358.98,,3960.12,Cancelled,Debit Card,Standard,10,4,True,False,Winter,2022,12
5725,2022-12-11,1358,4486,Garden,South,2360.4,17,30,188.83,31.55,1872.66,Pending,Bank Transfer,Standard,24,1,True,True,Winter,2022,12
5726,2022-01-24,475,3216,Food,Central,2852.49,4,20,228.2,37.15,2547.34,Shipped,Debit Card,Premium,19,3,True,False,Winter,2022,1
5727,2020-10-31,3104,9312,Books,Central,1975.8,6,30,158.06,24.56,1565.68,Shipped,Debit Card,Standard,20,3,False,False,Fall,2020,10
5728,2022-07-19,4006,6747,Books,North,4222.55,3,30,337.8,49.56,3343.14,Delivered,Bank Transfer,Standard,10,4,True,True,Summer,2022,7
5729,2024-09-28,2320,1031,Garden,North,1989.74,3,25,159.18,21.32,1672.81,Delivered,Bank Transfer,Basic,27,1,True,True,Fall,2024,9
5730,2023-10-01,518,7485,Food,North,3609.0,14,20,288.72,35.82,3211.74,Shipped,Bank Transfer,Premium,2,2,False,True,Fall,2023,10
5731,2022-06-27,4325,7893,Toys,East,2849.6,16,30,,30.47,2253.16,Shipped,Credit Card,Basic,20,5,False,False,Summer,2022,6
5732,2023-06-10,4933,,Books,West,2287.14,17,30,182.97,37.79,1821.76,Shipped,PayPal,Standard,5,1,True,False,Summer,2023,6
5733,2020-03-10,2694,7300,Furniture,Central,3073.36,14,25,245.87,13.71,2564.6,Cancelled,Debit Card,Premium,15,1,False,True,Spring,2020,3
5734,2024-01-19,3558,8715,Books,East,907.85,10,0,72.63,48.76,,Returned,PayPal,VIP,30,5,True,False,Winter,2024,1
5735,2022-04-27,4609,6789,Clothing,East,816.24,7,15,65.3,1.42,,Pending,Debit Card,Premium,19,4,True,False,Spring,2022,4
5736,2020-06-09,3381,2867,Food,West,1606.0,18,0,128.48,41.46,1775.94,Cancelled,Bank Transfer,Standard,12,3,False,False,Summer,2020,6
5737,2024-10-23,2153,5764,Garden,Central,2066.35,12,10,165.31,25.86,2050.88,Returned,Bank Transfer,Basic,26,1,False,True,Fall,2024,10
5738,2021-12-02,2131,2678,Beauty,South,2945.84,10,0,235.67,,3200.01,Cancelled,Credit Card,Standard,2,5,False,True,Winter,2021,12
431,2024-07-05,3570,9495,Clothing,South,4724.88,9,10,377.99,44.22,4674.6,Delivered,Credit Card,VIP,10,2,False,False,Summer,2024,7
5740,2024-02-19,1384,1969,Furniture,East,3995.14,11,0,319.61,11.98,4326.73,Delivered,Credit Card,Basic,20,2,True,True,Winter,2024,2
5741,2023-03-20,3510,1606,Garden,Central,3322.26,20,25,265.78,38.53,,Shipped,Cash,Premium,17,4,False,False,Spring,2023,3
5742,2022-07-02,1083,9428,Toys,East,3871.84,1,30,309.75,43.46,3063.5,Delivered,PayPal,,17,,False,False,Summer,2022,7
5743,2021-03-12,4089,4445,Home,North,761.38,18,20,60.91,19.85,689.86,Delivered,Cash,Standard,17,5,True,False,Spring,2021,3
5744,2021-01-11,1708,8346,Books,East,1251.67,2,0,100.13,34.56,1386.36,Returned,Bank Transfer,Standard,16,5,False,True,Winter,2021,1
5745,2024-02-18,3924,5240,Books,Central,2200.16,3,20,176.01,11.93,1948.07,Cancelled,Bank Transfer,VIP,25,,False,True,Winter,2024,2
5746,2024-10-18,4190,9700,Food,South,,8,30,219.82,21.9,2165.17,Cancelled,Bank Transfer,,12,3,True,False,Fall,2024,10
5747,2021-07-27,2476,3076,Garden,West,2981.4,18,20,238.51,,2672.68,Pending,Debit Card,Standard,25,4,True,False,Summer,2021,7
5748,2021-04-02,3727,4398,Food,West,2147.49,10,15,171.8,17.84,2015.01,Cancelled,Cash,Premium,28,1,True,True,Spring,2021,4
5749,,,5505,Furniture,West,1681.59,4,,134.53,37.31,1685.27,Cancelled,Debit Card,Basic,8,2,True,True,Summer,2024,7
5750,2024-04-02,1795,3777,Home,East,2504.8,12,5,200.38,42.17,2622.11,Pending,Bank Transfer,Premium,9,2,False,True,Spring,2024,4
5751,2024-12-23,1466,5601,Food,North,3470.42,16,0,277.63,43.84,3791.89,Cancelled,PayPal,Premium,3,5,True,True,Winter,2024,12
5752,2021-09-13,1709,8372,Beauty,East,257.24,11,15,20.58,6.86,246.09,Returned,Cash,Basic,13,3,True,False,Fall,2021,9
5753,2020-12-21,1089,1540,Garden,South,1478.71,20,25,118.3,14.84,1242.17,Shipped,Bank Transfer,VIP,25,1,True,True,Winter,2020,12
5754,2023-10-20,4894,7879,Garden,East,1144.04,17,0,91.52,7.4,1242.96,Returned,Cash,Standard,27,4,True,False,Fall,2023,10
5755,2020-12-10,2722,5614,Toys,East,3803.45,9,25,304.28,8.98,3165.85,Pending,Credit Card,Standard,27,3,False,True,Winter,2020,12
5756,2023-07-24,3395,9447,Food,Central,4066.5,1,0,325.32,12.91,4404.73,Returned,PayPal,Premium,19,1,True,True,Summer,2023,7
5757,2021-07-29,4080,3945,Food,Central,499.75,14,10,39.98,1.07,490.82,Delivered,Debit Card,VIP,21,4,False,True,Summer,2021,7
5758,2022-06-09,4052,3156,Beauty,Central,3212.92,13,0,257.03,39.68,3509.63,Pending,Debit Card,VIP,24,3,False,False,Summer,2022,6
5759,2023-10-19,319,8477,Garden,West,258.12,15,0,20.65,25.65,304.42,Shipped,PayPal,Standard,14,4,False,False,Fall,2023,10
5760,2022-03-31,1799,1403,Beauty,East,10878.96,11,10,,0.79,10008.88,Pending,Cash,Basic,22,4,True,True,Spring,2022,3
5761,2022-10-28,1445,8346,Clothing,,3566.4,16,10,285.31,27.82,3522.89,Delivered,,Standard,9,1,True,False,Fall,2022,10
5762,2023-03-14,4383,3884,Food,North,4935.72,20,30,394.86,15.32,3865.18,Delivered,Debit Card,Standard,4,2,True,True,Spring,2023,3
5763,2024-03-06,1396,8855,Garden,South,4736.47,20,10,378.92,20.84,4662.58,Cancelled,Bank Transfer,Premium,3,5,True,True,Spring,2024,3
5764,2020-12-02,3936,7077,Beauty,South,3190.08,17,20,255.21,18.4,2825.67,Delivered,Debit Card,VIP,25,1,True,False,Winter,2020,12
5765,2021-11-02,3787,1342,Garden,Central,2256.59,13,15,180.53,2.47,2101.1,Pending,Bank Transfer,VIP,17,,,True,Fall,2021,11
5766,2022-03-05,4958,8337,Home,South,1813.26,5,30,145.06,33.45,1447.79,Delivered,PayPal,VIP,12,4,True,True,Spring,2022,3
5767,2024-01-05,1448,9183,Food,North,707.79,12,25,56.62,32.93,620.39,Delivered,Cash,Basic,15,4,True,True,Winter,2024,1
5768,2020-01-01,2833,2153,Beauty,South,717.03,3,15,57.36,28.01,694.85,Delivered,Bank Transfer,Standard,21,2,True,True,Winter,2020,1
5769,2022-03-08,1162,,Electronics,West,4470.83,7,5,357.67,30.5,4635.46,Delivered,Debit Card,VIP,21,2,False,True,Spring,2022,3
5770,2020-08-24,137,3639,Furniture,East,4597.54,,25,367.8,34.71,3850.66,Delivered,PayPal,Premium,8,5,True,False,Summer,2020,8
5771,2023-09-03,1420,2460,Clothing,North,4019.81,8,0,321.58,47.83,4389.22,Shipped,Cash,Premium,4,3,True,True,Fall,2023,9
5772,2020-08-29,2803,3294,Electronics,Central,3215.2,3,15,257.22,32.91,3023.05,Shipped,Cash,Standard,26,5,True,True,Summer,2020,8
5773,2024-05-09,79,6022,Furniture,East,417.49,2,15,33.4,32.41,420.68,Shipped,Cash,Standard,29,4,False,True,Spring,2024,5
5774,2021-05-10,1190,7699,Electronics,Central,1492.45,4,25,119.4,7.55,1246.29,Pending,Credit Card,VIP,7,4,True,True,Spring,2021,5
5775,2022-05-20,382,4406,Garden,North,3575.04,11,10,286.0,2.28,3505.82,Returned,Debit Card,Basic,24,1,False,False,Spring,2022,5
5776,2021-03-14,3495,1288,Toys,Central,80.3,20,20,6.42,3.36,74.02,Shipped,Cash,Standard,4,4,False,False,Spring,2021,3
5777,2020-01-23,1943,7196,Home,East,3555.43,9,25,284.43,39.12,2990.12,Returned,Cash,Basic,6,2,False,True,Winter,2020,1
793,2024-09-28,4874,9194,Beauty,West,711.14,9,15,56.89,28.35,689.71,Delivered,Credit Card,Basic,,2,True,True,Fall,2024,9
5779,2021-06-21,202,4391,Furniture,Central,1328.38,1,30,106.27,20.15,1056.29,Shipped,Credit Card,Premium,21,,False,True,Summer,2021,6
5780,2020-05-07,3458,7098,Books,Central,4077.63,3,20,326.21,14.37,3602.68,Pending,Debit Card,Standard,30,3,False,False,Spring,2020,5
5781,2024-09-16,1184,,Books,South,897.78,16,0,,4.98,974.58,Pending,Debit Card,Premium,30,4,False,True,Fall,2024,9
5782,2020-04-17,3048,,Home,North,4286.62,17,5,,29.74,4444.96,Pending,Debit Card,VIP,5,3,False,True,Spring,2020,4
5783,2023-08-19,3007,5969,Garden,North,3266.11,20,10,261.29,11.52,3212.31,Returned,Credit Card,VIP,5,2,True,True,Summer,2023,8
5784,2022-12-12,947,3297,Toys,North,3291.91,8,10,263.35,24.9,3250.97,Shipped,Debit Card,Basic,24,4,True,True,Winter,2022,12
5785,2020-08-14,1402,3153,Food,Central,3948.32,15,10,315.87,40.52,3909.88,Delivered,Debit Card,Premium,4,1,False,False,Summer,2020,8
5786,2021-05-08,725,3127,Furniture,East,4815.97,20,30,385.28,33.28,3789.74,Cancelled,Credit Card,Basic,30,2,True,True,Spring,2021,5
5787,,3999,6912,Food,West,2837.77,11,10,227.02,41.83,2822.84,Pending,Cash,Basic,7,3,True,True,Winter,2022,2
5788,2021-10-06,1470,1101,Sports,West,3366.4,1,5,269.31,34.11,3501.5,Returned,Credit Card,Basic,18,5,False,False,Fall,2021,10
5789,2021-05-03,477,5922,Food,North,4081.15,20,25,326.49,9.01,3396.36,Delivered,Credit Card,Premium,3,1,False,True,Spring,2021,5
5790,2020-02-19,3917,8222,Clothing,West,3988.34,20,15,319.07,34.53,3743.69,Delivered,PayPal,VIP,13,5,True,True,Winter,2020,2
5791,2022-06-05,1916,2886,Electronics,West,2542.81,9,25,203.42,24.46,2134.99,Returned,Bank Transfer,VIP,19,5,False,True,Summer,2022,6
5792,2022-12-08,3900,1287,Electronics,West,4957.82,7,25,396.63,29.21,4144.2,Returned,Credit Card,Standard,11,5,False,True,Winter,2022,12
5793,2022-12-31,4629,2873,Sports,Central,4544.2,14,20,363.54,29.14,4028.04,Delivered,Debit Card,VIP,27,4,True,True,Winter,2022,12
5794,2023-10-28,3142,5551,Garden,Central,3525.89,11,5,282.07,10.86,3642.53,Returned,PayPal,VIP,10,2,True,True,Fall,2023,10
5795,2024-06-26,4955,4242,Electronics,East,990.11,14,5,79.21,15.06,1034.87,Pending,Credit Card,VIP,23,,False,False,Summer,2024,6
5796,2022-05-15,1830,3920,Beauty,North,3515.99,2,30,281.28,44.7,2787.17,Cancelled,Credit Card,Standard,25,,False,False,Spring,2022,5
5797,2024-08-01,777,3818,Toys,South,2956.92,8,20,236.55,17.27,2619.36,Cancelled,Cash,Standard,30,5,False,True,Summer,2024,8
5798,2022-11-04,4674,4348,Sports,Central,4021.76,7,5,321.74,8.24,,Cancelled,Debit Card,VIP,17,2,True,False,Fall,2022,11
5799,2020-08-15,975,7065,Books,South,2920.93,20,0,233.67,26.97,3181.57,Shipped,Cash,Standard,14,3,False,True,Summer,2020,8
5800,2024-05-24,1759,3147,Food,Central,3551.17,,5,284.09,,3694.99,Returned,PayPal,Standard,22,2,True,False,Spring,2024,5
5801,2022-06-25,1228,1821,Books,East,1079.4,5,10,86.35,44.02,1101.83,Delivered,Cash,VIP,17,5,False,False,Summer,2022,6
5802,2020-05-20,2715,3700,Toys,Central,4668.1,13,30,373.45,24.05,3665.17,Shipped,Cash,Standard,11,5,True,False,Spring,2020,5
5803,2024-05-30,4694,2953,Garden,West,4861.7,4,5,388.94,48.52,5056.07,Delivered,Bank Transfer,VIP,24,1,False,False,Spring,2024,5
5804,2024-12-05,2340,5536,Furniture,West,3515.61,4,25,,24.29,2942.25,Shipped,PayPal,Basic,2,3,True,True,Winter,2024,12
5805,2020-12-25,895,1686,Electronics,Central,552.53,6,25,44.2,4.43,,Shipped,PayPal,VIP,17,3,True,True,Winter,2020,12
5806,2021-02-15,4232,5618,Toys,East,547.52,18,30,43.8,39.65,466.71,Pending,Cash,VIP,1,3,True,False,Winter,2021,2
5807,2024-05-17,144,3497,Furniture,West,714.05,6,30,57.12,12.79,569.74,Returned,Bank Transfer,Standard,25,5,True,True,Spring,2024,5
5808,2022-07-18,4316,1631,Garden,North,2773.29,11,0,221.86,27.77,3022.92,Cancelled,PayPal,Premium,4,4,True,False,Summer,2022,7
5809,2024-12-13,2461,,Beauty,East,4530.09,11,15,362.41,18.37,4231.36,Returned,PayPal,VIP,3,1,,False,Winter,2024,12
5810,2020-08-03,789,3853,Home,North,597.62,2,20,47.81,22.06,547.97,Pending,PayPal,Basic,12,3,True,True,Summer,2020,8
5811,2024-06-26,2220,2874,Sports,West,3091.98,16,20,247.36,44.75,,Shipped,Credit Card,VIP,17,4,True,False,Summer,2024,6
5812,2021-05-01,3419,2975,Garden,East,2512.4,10,5,200.99,33.71,2621.48,Returned,Debit Card,,19,5,,True,Spring,2021,5
5813,2022-12-17,84,3175,Home,West,35.41,13,30,2.83,38.62,66.24,Cancelled,Bank Transfer,Standard,9,5,True,False,Winter,2022,12
5814,2024-12-01,3587,5256,Furniture,East,2057.66,6,0,164.61,10.05,2232.32,Shipped,Credit Card,Premium,22,4,True,True,Winter,2024,12
5815,2024-11-23,3401,1846,Furniture,South,,20,5,240.29,12.7,45388.2,Cancelled,Cash,,24,4,False,False,Fall,2024,11
5816,2020-08-01,2008,3710,Toys,East,962.69,2,5,77.02,16.56,1008.14,Shipped,Bank Transfer,Premium,15,3,True,True,Summer,2020,8
5817,2021-08-21,2022,3560,Electronics,North,2738.82,13,15,219.11,20.21,2567.32,Returned,Credit Card,Basic,29,1,True,True,Summer,2021,8
5818,2023-06-02,129,3031,Beauty,North,3996.05,19,20,319.68,22.54,3539.06,Returned,Credit Card,Premium,15,3,True,True,Summer,,6
5819,2020-08-10,3995,4546,Clothing,South,2582.18,5,10,206.57,3.48,2534.01,Shipped,Debit Card,,13,1,True,False,Summer,2020,8
5820,2020-12-18,3620,8718,Electronics,East,1672.64,17,0,133.81,6.33,1812.78,Pending,Credit Card,Premium,15,2,False,True,Winter,2020,12
5821,2023-03-28,4194,2927,Beauty,Central,4828.42,3,10,386.27,24.81,4756.66,Cancelled,Cash,VIP,12,5,True,True,Spring,2023,3
5822,2020-05-25,4674,1057,Garden,North,327.88,3,30,26.23,3.81,259.56,Pending,Cash,Premium,21,5,False,False,Spring,2020,5
5823,2022-03-30,4759,7237,,Central,3232.74,11,25,258.62,19.87,2703.04,Returned,Cash,Standard,28,4,True,False,Spring,2022,3
5824,2022-06-23,1996,4744,Clothing,Central,2168.89,6,0,173.51,9.24,2351.64,Cancelled,PayPal,Standard,19,3,False,True,Summer,2022,6
5825,2023-05-08,4694,9888,Food,West,2009.14,16,10,160.73,42.76,2011.72,Delivered,Cash,Basic,,3,False,True,Spring,2023,5
5826,2023-10-08,1625,3381,Clothing,Central,2798.13,4,30,223.85,21.49,2204.03,Returned,Credit Card,Basic,8,,False,False,Fall,2023,10
5827,2022-02-21,1981,9309,Food,North,2525.91,6,10,202.07,18.49,2493.88,Shipped,Cash,Basic,14,,False,True,Winter,2022,2
5828,2022-06-02,4093,4688,Beauty,South,3504.21,7,20,280.34,42.6,3126.31,Shipped,Credit Card,VIP,12,3,True,False,Summer,2022,6
